"ID","Weightvar","age","state","region","income","ethnicity","education","party","candidate","headline_id","recall","headline_value","headline_status","fact_check_link","recall_fake_headline"
"1131964735",1.37696520825518,33,"Nevada","West","$75,000 to $99,999","White","Ph.D.","Democrat",NA,"D","yes","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","yes"
"1147330076",1.73215472154093,43,"New York","Northeast","$35,000 to $49,999","Other race","Graduate or professional degree","Democrat",NA,"D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1100707871",1.17893439568548,66,"California","West","$75,000 to $99,999","White","Graduate or professional degree","Democrat","Hillary Clinton","D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1103148648",0.697680181084948,46,"Michigan","Midwest","$35,000 to $49,999","White","Ph.D.","Republican","Donald Trump","D","yes","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","yes"
"C1440244038",1.07976634310186,43,"West Virginia","South","$75,000 to $99,999","White","Graduate or professional degree","Republican","Donald Trump","D","yes","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","yes"
"1031768411",1.28325595005508,89,"Kansas","Midwest","$75,000 to $99,999","White","Graduate or professional degree","Independent","Donald Trump","D","yes","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","yes"
"1140839242",1.49881011443804,32,"Minnesota","Midwest","$75,000 to $99,999","White","Graduate or professional degree","Democrat","Hillary Clinton","D","unsure","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"C1440240403",1.41472448337549,53,"Florida","South","$35,000 to $49,999","Black or African American","Bachelor's degree","Democrat","Donald Trump","D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"C1440242657",1.52083918343156,31,"New York","Northeast","$35,000 to $49,999","Other race","Ph.D.","Democrat","Hillary Clinton","D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1099762622",0.697926435180417,66,"Florida","South","$50,000 to $74,999","White","Graduate or professional degree","Republican","Donald Trump","D","yes","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","yes"
"1124806417",1.04155699388054,34,"California","West","$75,000 to $99,999","White","Graduate or professional degree","Democrat",NA,"D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"C1440244291",0.635276804824806,33,"Montana","West","$25,000 to $34,999","White","Bachelor's degree","Republican","Donald Trump","D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1002317093",0.779571624744114,66,"Minnesota","Midwest","$35,000 to $49,999","White","Graduate or professional degree","Republican","Donald Trump","D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1100073192",1.07976634310186,44,"Kentucky","South","$75,000 to $99,999","White","Associate's degree","Republican","Hillary Clinton","D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1143838109",1.16558049523274,37,"Texas","South","$75,000 to $99,999","White","Some college, no degree","Republican",NA,"D","yes","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","yes"
"1144545802",0.655952697822906,46,"Florida","South","$35,000 to $49,999","White","Associate's degree","Republican","Hillary Clinton","D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1139239402",0.708084369606574,41,"North Carolina","South","$35,000 to $49,999","White","Associate's degree","Republican","Donald Trump","D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1137782582",0.732946304425445,77,"Texas","South","$35,000 to $49,999","White","Some college, no degree","Independent",NA,"D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1085175647",1.1337222958378,33,"Minnesota","Midwest","$75,000 to $99,999","White","Graduate or professional degree","Republican","Donald Trump","D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1146820215",0.767101963772739,22,"Ohio","Midwest","Less than $25,000","White","Associate's degree","Democrat","Hillary Clinton","D","yes","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","yes"
"1147234091",0.635276804824806,19,"Utah","West","$25,000 to $34,999","White","Some college, no degree","Independent",NA,"D","unsure","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1064247756",1.62430104782232,37,"Florida","South","$50,000 to $74,999","White","Graduate or professional degree","Democrat","Hillary Clinton","D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1114691395",0.658581831271147,52,"North Carolina","South","$25,000 to $34,999","White","Associate's degree","Independent","Donald Trump","D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1028256318",1.14845411915376,50,"Indiana","Midwest","$75,000 to $99,999","White","Some college, no degree","Republican","Donald Trump","D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1025814168",0.745208663262054,63,"Washington","West","$35,000 to $49,999","White","Associate's degree","Independent","Other","D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1141728015",0.963656965736794,33,"New Jersey","Northeast","$75,000 to $99,999","White","Ph.D.","Republican","Donald Trump","D","yes","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","yes"
"1142005441",1.17893439568548,55,"Oregon","West","$75,000 to $99,999","White","Ph.D.","Democrat","Hillary Clinton","D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1054568234",0.748195544829893,58,"Arizona","West","$25,000 to $34,999","White","Some college, no degree","Republican","Other","D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1100662736",0.742324017107872,66,"North Dakota","Midwest","$50,000 to $74,999","White","Some college, no degree","Other",NA,"D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1147363296",0.859493725897957,20,"North Carolina","South","$25,000 to $34,999","White","Some college, no degree","Independent",NA,"D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1100652678",0.735884037056358,74,"North Carolina","South","$25,000 to $34,999","White","Ph.D.","Republican","Donald Trump","D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1140602723",0.585836757813313,36,"New York","Northeast","$50,000 to $74,999","White","Ph.D.","Democrat","Hillary Clinton","D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1018383532",0.63848155421099,54,"Michigan","Midwest","$50,000 to $74,999","White","Some college, no degree","Democrat",NA,"D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1100935650",0.650133856715106,34,"Alabama","South","$25,000 to $34,999","White","Bachelor's degree","Democrat",NA,"D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1145680094",0.692236577301749,62,"New York","Northeast","$25,000 to $34,999","White","Ph.D.","Independent","Donald Trump","D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1124120449",0.782696236992401,56,"Minnesota","Midwest","$25,000 to $34,999","White","Some college, no degree","Republican","Donald Trump","D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1100761905",1.134944394369,69,"Connecticut","Northeast","$75,000 to $99,999","White","Bachelor's degree","Independent",NA,"D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1143395118",0.765693397654372,68,"Maryland","South","$25,000 to $34,999","White","Some college, no degree","Democrat",NA,"D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1112060214",2.85490745577915,36,"Arizona","West","$75,000 to $99,999","White","Graduate or professional degree","Democrat",NA,"D","yes","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","yes"
"C1440246506",0.748195544829893,70,"Washington","West","$25,000 to $34,999","White","Associate's degree","Democrat","Hillary Clinton","D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1144181820",0.592594380984969,24,"North Carolina","South","$50,000 to $74,999","White","Some college, no degree","Republican",NA,"D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1101289956",0.730594154538575,49,"Texas","South","Less than $25,000","White","Associate's degree","Republican","Donald Trump","D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1049929071",0.67075532355674,74,"Maryland","South","$50,000 to $74,999","White","Graduate or professional degree","Democrat","Hillary Clinton","D","yes","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","yes"
"1094164869",0.630291416450789,30,"Illinois","Midwest","$50,000 to $74,999","White","Ph.D.","Republican","Donald Trump","D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1146844581",0.691491182806157,24,"Iowa","Midwest","$25,000 to $34,999","White","Ph.D.","Independent","Hillary Clinton","D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1031208432",1.28325595005508,57,"Indiana","Midwest","$75,000 to $99,999","White","Associate's degree","Republican","Donald Trump","D","yes","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","yes"
"1144293116",0.658581831271147,43,"Tennessee","South","$25,000 to $34,999","Other race","Ph.D.","Independent","Donald Trump","D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1147307711",1.49881011443804,28,"Illinois","Midwest","$75,000 to $99,999","White","Ph.D.","Republican","Donald Trump","D","yes","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","yes"
"1100662646",0.697680181084948,39,"Ohio","Midwest","$35,000 to $49,999","White","Associate's degree","Republican","Donald Trump","D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1146219903",0.691903015392675,36,"California","West","$35,000 to $49,999","White","Ph.D.","Independent","Hillary Clinton","D","unsure","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1141201011",1.75915787290038,22,"North Carolina","South","$25,000 to $34,999","White","Associate's degree","Democrat","Hillary Clinton","D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"C1440251060",1.05376049350997,47,"New Jersey","Northeast","$75,000 to $99,999","White","Ph.D.","Independent","Donald Trump","D","unsure","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1100687676",1.20650582495683,67,"Virginia","South","$75,000 to $99,999","White","Ph.D.","Independent","Gary Johnson","D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1002482030",0.782696236992401,73,"Illinois","Midwest","$25,000 to $34,999","White","Ph.D.","Independent","Hillary Clinton","D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1043759953",0.600294675625689,51,"Tennessee","South","$50,000 to $74,999","White","Associate's degree","Republican","Donald Trump","D","yes","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","yes"
"1019730775",0.648002940424458,52,"Maryland","South","$50,000 to $74,999","White","Associate's degree","Democrat","Hillary Clinton","D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1102110512",2.2989110666383,27,"Delaware","South","$75,000 to $99,999","Black or African American","Ph.D.","Democrat",NA,"D","yes","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","yes"
"1109342482",1.55549485110367,30,"Florida","South","Less than $25,000","Black or African American","Ph.D.","Democrat","Hillary Clinton","D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1101670927",0.811150692238137,69,"Ohio","Midwest","$35,000 to $49,999","White","Graduate or professional degree","Democrat","Hillary Clinton","D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1118603000",1.3861850753196,46,"New York","Northeast","$25,000 to $34,999","Black or African American","Ph.D.","Independent","Donald Trump","D","yes","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","yes"
"1137585987",0.587763244582133,22,"New York","Northeast","$25,000 to $34,999","White","Ph.D.","Democrat",NA,"D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1145996746",0.81643386076041,48,"New York","Northeast","Less than $25,000","Other race","Some college, no degree","Democrat",NA,"D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1072583523",1.30417291282505,39,"California","West","$75,000 to $99,999","Other race","Ph.D.","Republican","Donald Trump","D","unsure","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1006179925",0.735884037056358,59,"Texas","South","$25,000 to $34,999","White","Some college, no degree","Republican","Donald Trump","D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1070135737",0.697926435180417,58,"Texas","South","$50,000 to $74,999","White","Bachelor's degree","Independent","Donald Trump","D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1146421795",1.13894430374521,40,"Arizona","West","$75,000 to $99,999","White","Graduate or professional degree","Independent",NA,"D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1146366074",0.738032473138672,73,"Pennsylvania","Northeast","Less than $25,000","White","Associate's degree","Other","Donald Trump","D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1097618282",0.647538448540507,31,"Virginia","South","$35,000 to $49,999","White","Graduate or professional degree","Democrat",NA,"D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1101443330",0.665286978656735,74,"New Hampshire","Northeast","$25,000 to $34,999","White","Some college, no degree","Republican","Donald Trump","D","yes","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","yes"
"C1440254070",0.640962672048247,45,"Washington","West","$35,000 to $49,999","Other race","Associate's degree","Democrat","Hillary Clinton","D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1136022106",1.16558049523274,35,"Florida","South","$75,000 to $99,999","White","Graduate or professional degree","Republican","Donald Trump","D","yes","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","yes"
"1136821428",0.721222440143689,32,"Virginia","South","Less than $25,000","White","Some college, no degree","Democrat","Hillary Clinton","D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1117304894",0.689224711354068,37,"Minnesota","Midwest","$50,000 to $74,999","White","Ph.D.","Republican","Gary Johnson","D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1101395280",0.765693397654372,80,"Texas","South","$25,000 to $34,999","White","Associate's degree","Independent","Hillary Clinton","D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1093667181",2.85490745577915,42,"California","West","$75,000 to $99,999","White","Ph.D.","Other",NA,"D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1101175556",0.665286978656735,66,"New York","Northeast","$25,000 to $34,999","White","Bachelor's degree","Independent","Donald Trump","D","yes","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","yes"
"1145652666",0.976178924781396,54,"New Jersey","Northeast","$75,000 to $99,999","White","Bachelor's degree","Republican","Gary Johnson","D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1054566681",0.648002940424458,49,"Tennessee","South","$50,000 to $74,999","White","Graduate or professional degree","Republican","Donald Trump","D","unsure","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1088831986",0.68947309028607,55,"Pennsylvania","Northeast","$35,000 to $49,999","White","Some college, no degree","Democrat","Donald Trump","D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1141508921",0.708267147544739,26,"New York","Northeast","$50,000 to $74,999","White","Graduate or professional degree","Democrat","Hillary Clinton","D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"C1440251439",0.767101963772739,18,"South Dakota","Midwest","Less than $25,000","White","Some college, no degree","Republican",NA,"D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"C1440255219",0.70047656305937,37,"Ohio","Midwest","$25,000 to $34,999","White","Graduate or professional degree","Independent","Donald Trump","D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1137244361",0.712998012727869,48,"New Jersey","Northeast","Less than $25,000","White","Some college, no degree","Democrat",NA,"D","yes","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","yes"
"1068933549",0.753128133858077,44,"Minnesota","Midwest","$35,000 to $49,999","White","Associate's degree","Independent","Donald Trump","D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1043868954",0.767928863081901,71,"New York","Northeast","Less than $25,000","White","Some college, no degree","Democrat","Hillary Clinton","D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1098952453",0.797693485794292,79,"Oregon","West","Less than $25,000","White","Associate's degree","Republican","Donald Trump","D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"C1440247389",0.587763244582133,22,"New York","Northeast","$25,000 to $34,999","White","Associate's degree","Democrat","Other","D","yes","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","yes"
"1102848419",0.633194584865808,38,"Colorado","West","$50,000 to $74,999","White","Bachelor's degree","Independent","Gary Johnson","D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"C1440251420",0.691903015392675,35,"California","West","$35,000 to $49,999","White","Graduate or professional degree","Democrat","Hillary Clinton","D","yes","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","yes"
"1019342493",1.09075965043091,88,"Connecticut","Northeast","$75,000 to $99,999","White","Graduate or professional degree","Republican","Donald Trump","D","unsure","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1103707133",0.655952697822906,54,"Florida","South","$35,000 to $49,999","White","Some college, no degree","Democrat","Hillary Clinton","D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1045853174",0.745208663262054,59,"Washington","West","$35,000 to $49,999","Other race","Some college, no degree","Independent","Other","D","unsure","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
"1147215135",1.58078026862572,59,"Florida","South","$35,000 to $49,999","Black or African American","Associate's degree","Independent","Other","D","no","Donald Trump Protester Speaks Out ‘I Was Paid $3500 to Protest Trump’s Rally’","Fake","<a href=http://www.snopes.com/donald-trump-protester-speaks-out/>Snopes</a>","no"
